place_id,place_name,city,province,category_clean,c1_ticket_price_z,c2_rating_z,c4_facility_score_z,category_alam,category_bahari,category_belanja,category_budaya,category_hiburan,category_religi
35,Grand Indonesia Mall,Jakarta,DKI Jakarta,belanja,-0.5932444617884562,0.7701379884844373,-2.027074049084704,0,0,1,0,0,0
36,Skyrink - Mall Taman Anggrek,Jakarta,DKI Jakarta,hiburan,2.084731126326288,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
37,Bumi Perkemahan Cibubur,Jakarta,DKI Jakarta,hiburan,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
38,Istana Negara Republik Indonesia,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
39,Museum Macan (Modern and Contemporary Art in Nusantara),Jakarta,DKI Jakarta,budaya,1.8412788001340386,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
40,Galeri Nasional Indonesia,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
41,Museum Bahari Jakarta,Jakarta,DKI Jakarta,budaya,-0.5445539965500064,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
42,Museum Seni Rupa dan Kramik,Jakarta,DKI Jakarta,budaya,-0.4715182986923315,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
43,The Escape Hunt,Jakarta,DKI Jakarta,hiburan,1.11092182155729,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
44,Monumen Selamat Datang,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
45,Jakarta Aquarium dan Safari,Jakarta,DKI Jakarta,hiburan,3.910623572768159,0.329439536210163,-2.027074049084704,0,0,0,0,1,0
46,Pulau Semak Daun,Jakarta,DKI Jakarta,bahari,0.38056484298054166,-2.314751177435467,-2.027074049084704,0,1,0,0,0,0
47,Taman Situ Lembang,Jakarta,DKI Jakarta,hiburan,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
48,Taman Ismail Marzuki,Jakarta,DKI Jakarta,budaya,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
49,Galeri Indonesia Kaya,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,1.2108364407587076,-2.027074049084704,0,0,0,1,0,0
50,Museum Joang 45,Jakarta,DKI Jakarta,budaya,-0.5445539965500064,-2.314751177435467,-2.027074049084704,0,0,0,1,0,0
51,Jakarta Planetarium,Jakarta,DKI Jakarta,hiburan,-0.30110167035775687,-1.8740527251611965,-2.027074049084704,0,0,0,0,1,0
52,Kampung Cina,Jakarta,DKI Jakarta,budaya,-0.22806597250008204,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
53,Rumah Sipitung,Jakarta,DKI Jakarta,budaya,-0.4715182986923315,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
54,Taman Agrowisata Cilangkap,Jakarta,DKI Jakarta,hiburan,-0.5932444617884562,-1.4333542728869222,-2.027074049084704,0,0,0,0,1,0
55,Klenteng Jin De Yuan,Jakarta,DKI Jakarta,religi,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,0,0,0,0,0,1
56,Pantai Ancol,Jakarta,DKI Jakarta,bahari,0.015386353692167442,-0.5519573683383777,-2.027074049084704,0,1,0,0,0,0
57,Taman Lapangan Banteng,Jakarta,DKI Jakarta,hiburan,-0.5932444617884562,0.7701379884844373,-1.5220850880924341,0,0,0,0,1,0
58,Taman Ayodya,Jakarta,DKI Jakarta,hiburan,-0.5932444617884562,-0.5519573683383777,-1.5220850880924341,0,0,0,0,1,0
59,Museum Sumpah Pemuda,Jakarta,DKI Jakarta,budaya,-0.5445539965500064,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
60,Museum Tekstil,Jakarta,DKI Jakarta,budaya,-0.4715182986923315,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
61,Tugu Proklamasi,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
62,Taman Legenda Keong Emas,Jakarta,DKI Jakarta,hiburan,0.13711251678829217,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
63,Museum Kebangkitan Nasional,Jakarta,DKI Jakarta,budaya,-0.5445539965500064,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
64,Museum Sasmita Loka Ahmad Yani,Jakarta,DKI Jakarta,budaya,-0.5445539965500064,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
65,Museum Basoeki Abdullah,Jakarta,DKI Jakarta,budaya,-0.5688992291692313,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
66,Museum Layang-layang,Jakarta,DKI Jakarta,budaya,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
67,Margasatwa Muara Angke,Jakarta,DKI Jakarta,alam,0.015386353692167442,-1.4333542728869222,-2.027074049084704,1,0,0,0,0,0
68,Pasar Petak Sembilan,Jakarta,DKI Jakarta,belanja,-0.5932444617884562,-0.5519573683383777,-1.5220850880924341,0,0,1,0,0,0
69,Freedom Library,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,2.0922333453072524,-2.027074049084704,0,0,0,1,0,0
70,Perpustakaan Nasional,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
71,Cibubur Garden Diary (Cibugary),Jakarta,DKI Jakarta,alam,0.6240171691727912,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
72,Waterboom PIK (Pantai Indah Kapuk),Jakarta,DKI Jakarta,hiburan,6.710325323979028,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
73,Museum Perangko,Jakarta,DKI Jakarta,budaya,-0.4715182986923315,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
74,Museum Tengah Kebun,Jakarta,DKI Jakarta,budaya,-0.5932444617884562,0.329439536210163,-1.5220850880924341,0,0,0,1,0,0
75,SnowBay Waterpark,Jakarta,DKI Jakarta,hiburan,3.7888974096720345,-0.9926558206126519,-2.027074049084704,0,0,0,0,1,0
76,Taman Cattleya,Jakarta,DKI Jakarta,hiburan,-0.10633980940395729,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
77,Taman Hutan Tebet,Jakarta,DKI Jakarta,hiburan,-0.5932444617884562,-0.5519573683383777,-1.0170961271001644,0,0,0,0,1,0
78,Hutan Kota Srengseng,Jakarta,DKI Jakarta,hiburan,-0.5688992291692313,-0.9926558206126519,-2.027074049084704,0,0,0,0,1,0
79,Taman Spathodea,Jakarta,DKI Jakarta,hiburan,-0.5932444617884562,0.329439536210163,-1.5220850880924341,0,0,0,0,1,0
80,Plaza Indonesia,Jakarta,DKI Jakarta,belanja,-0.5932444617884562,0.7701379884844373,-1.5220850880924341,0,0,1,0,0,0
81,Mall Thamrin City,Jakarta,DKI Jakarta,belanja,-0.5932444617884562,-0.5519573683383777,-2.027074049084704,0,0,1,0,0,0
82,Museum Satria Mandala,Jakarta,DKI Jakarta,budaya,-0.4715182986923315,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
83,Alive Museum Ancol,Jakarta,DKI Jakarta,hiburan,4.275802062056533,-0.9926558206126519,-2.027074049084704,0,0,0,0,1,0
84,Kawasan Kuliner BSM,Jakarta,DKI Jakarta,belanja,-0.5932444617884562,0.329439536210163,-1.5220850880924341,0,0,1,0,0,0
85,Taman Pintar Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.44717306607310653,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
86,Keraton Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.22806597250008204,0.329439536210163,-1.5220850880924341,0,0,0,1,0,0
87,Sindu Kusuma Edupark (SKE),Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.10633980940395729,-1.4333542728869222,-2.027074049084704,0,0,0,0,1,0
88,Museum Benteng Vredeburg Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5202087639307814,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
89,De Mata Museum Jogja,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,0.6240171691727912,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
90,Kampung Wisata Taman Sari,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,0,0,0,1,0
91,Situs Warungboto,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
92,Nol Kilometer Jl.Malioboro,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,0.7701379884844373,-2.027074049084704,0,0,0,0,1,0
93,Gembira Loka Zoo,Yogyakarta,Daerah Istimewa Yogyakarta,alam,0.8674694953650406,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
94,Sumur Gumuling,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.4228278334538816,-0.11125891606410736,-1.5220850880924341,0,0,0,0,1,0
95,Desa Wisata Sungai Code Jogja Kota,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,2.0922333453072524,-2.027074049084704,0,0,0,0,1,0
96,Alun Alun Selatan Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,0,1,0
97,Monumen Yogya Kembali,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.22806597250008204,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
98,Taman Pelangi Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.22806597250008204,-0.9926558206126519,-2.027074049084704,0,0,0,0,1,0
99,Kampung Wisata Kadipaten,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
100,Taman Budaya Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
101,Kampung Wisata Sosro Menduran,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,-2.314751177435467,-1.5220850880924341,0,0,0,1,0,0
102,Monumen Batik Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,0.38056484298054166,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
103,Tugu Pal Putih Jogja,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,0.7701379884844373,-2.027074049084704,0,0,0,0,1,0
104,Tebing Breksi,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.10633980940395729,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
105,Candi Donotirto,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,-0.5519573683383777,-1.5220850880924341,0,0,0,1,0,0
106,Kawasan Malioboro,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,1.2108364407587076,-2.027074049084704,0,0,0,0,1,0
107,Bangsal Pagelaran,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
108,Embung Tambakboyo,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
109,Hutan Pinus Pengger,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5202087639307814,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
110,Monumen Serangan Umum 1 Maret,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5202087639307814,0.329439536210163,-2.027074049084704,0,0,0,0,1,0
111,Puncak Pinus Becici,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5202087639307814,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
112,Bukit Bintang Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,0.015386353692167442,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
113,Gedung Agung Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
114,The Lost World Castle,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,0.13711251678829217,-0.9926558206126519,-1.5220850880924341,0,0,0,0,1,0
115,Monumen Sanapati,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.22806597250008204,-0.9926558206126519,-1.5220850880924341,0,0,0,1,0,0
116,Jurang Tembelan Kanigoro,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5323813802403938,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
117,The World Landmarks - Merapi Park Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.0576493441655074,-1.4333542728869222,-2.027074049084704,0,0,0,0,1,0
118,Museum Sonobudoyo Unit I,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
119,Lava Bantal,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.4715182986923315,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
120,Bukit Panguk Kediwung,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,5.49306369301778,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
121,Candi Prambanan,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,0.6240171691727912,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
122,Watu Goyang,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5323813802403938,-0.5519573683383777,-2.027074049084704,0,0,0,1,0,0
123,Kampung Wisata Rejowinangun,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,-0.9926558206126519,-2.027074049084704,0,0,0,1,0,0
124,Kauman Pakualaman Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,2.0922333453072524,-2.027074049084704,0,0,0,1,0,0
125,Alun-alun Utara Keraton Yogyakarta,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
126,Pantai Goa Cemara,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.4958635313115564,-0.9926558206126519,-2.027074049084704,0,1,0,0,0,0
127,Blue Lagoon Jogja,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.34979213559620675,-0.9926558206126519,-2.027074049084704,0,0,0,0,1,0
128,Gumuk Pasir Parangkusumo,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
129,Bukit Lintang Sewu,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5445539965500064,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
130,Studio Alam Gamplong,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.34979213559620675,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
131,Watu Lumbung,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.4715182986923315,-0.9926558206126519,-2.027074049084704,1,0,0,0,0,0
132,Air Terjun Kedung Pedut,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.10633980940395729,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
133,Puncak Kebun Buah Mangunan,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,0,0,0,1,0
134,Desa Wisata Gamplong,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.34979213559620675,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
135,Kawasan Wisata Sosrowijayan,Yogyakarta,Daerah Istimewa Yogyakarta,belanja,-0.5932444617884562,-2.314751177435467,-2.027074049084704,0,0,1,0,0,0
136,Grojogan Watu Purbo Bangunrejo,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,0,0,0,1,0
137,Wisata Alam Kalibiru,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.10633980940395729,-0.5519573683383777,-2.027074049084704,1,0,0,0,0,0
138,Jogja Exotarium,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.10633980940395729,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
139,Puncak Gunung Api Purba - Nglanggeran,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.34979213559620675,0.7701379884844373,-2.027074049084704,1,0,0,0,0,0
140,Bendung Lepen,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,0.329439536210163,-2.027074049084704,0,0,0,0,1,0
141,Bunker Kaliadem Merapi,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5202087639307814,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
142,Ledok Sambi,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5932444617884562,0.329439536210163,-2.027074049084704,1,0,0,0,0,0
143,Seribu Batu Songgo Langit,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5445539965500064,0.329439536210163,-2.027074049084704,1,0,0,0,0,0
144,Goa Jomblang,Yogyakarta,Daerah Istimewa Yogyakarta,alam,11.579371847824017,0.329439536210163,-2.027074049084704,1,0,0,0,0,0
145,Desa Wisata Rumah Domes/Teletubbies,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.4715182986923315,-1.8740527251611965,-0.007118205115624767,0,0,0,0,1,0
146,Bukit Wisata Pulepayung,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
147,Bentara Budaya Yogyakarta (BBY),Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,0,0,0,1,0,0
148,Goa Rancang Kencono,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.4715182986923315,-0.9926558206126519,-2.027074049084704,1,0,0,0,0,0
149,Goa Cerme,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5202087639307814,-0.5519573683383777,-1.5220850880924341,1,0,0,0,0,0
150,Wisata Kraton Jogja,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.4228278334538816,0.7701379884844373,-1.5220850880924341,0,0,0,1,0,0
151,Desa Wisata Kelor,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5932444617884562,-0.5519573683383777,-2.027074049084704,0,0,0,0,1,0
152,Pantai Patihan,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.4715182986923315,-1.8740527251611965,-2.027074049084704,0,1,0,0,0,0
153,Pantai Kukup,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-2.314751177435467,-2.027074049084704,0,1,0,0,0,0
154,Pantai Ngrawe (Mesra),Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,1,0,0,0,0
155,Pantai Ngobaran,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,1,0,0,0,0
156,Pantai Pulang Sawal,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,1,0,0,0,0
157,Pantai Baron,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-0.5519573683383777,-2.027074049084704,0,1,0,0,0,0
158,Pantai Pok Tunggal,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,1,0,0,0,0
159,Hutan Pinus Asri,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5323813802403938,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
160,Pasar Kebon Empring Bintaran,Yogyakarta,Daerah Istimewa Yogyakarta,belanja,-0.5932444617884562,-0.5519573683383777,-1.5220850880924341,0,0,1,0,0,0
161,"Bukit Paralayang, Watugupit",Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.4715182986923315,0.7701379884844373,-1.5220850880924341,1,0,0,0,0,0
162,Kampung Wisata Dipowinatan,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,4.762706714441032,-0.11125891606410736,-1.5220850880924341,0,0,0,1,0,0
163,Watu Mabur Mangunan,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5323813802403938,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
164,Pintoe Langit Dahromo,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5323813802403938,-0.5519573683383777,-2.027074049084704,1,0,0,0,0,0
165,Green Village Gedangsari,Yogyakarta,Daerah Istimewa Yogyakarta,hiburan,-0.5445539965500064,-1.4333542728869222,-2.027074049084704,0,0,0,0,1,0
166,Kebun Teh Nglinggo,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.44717306607310653,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
167,Geoforest Watu Payung Turunan,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,1,0,0,0,0,0
168,Pantai Timang,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,0.7701379884844373,-2.027074049084704,0,1,0,0,0,0
169,Puncak Segoro,Yogyakarta,Daerah Istimewa Yogyakarta,alam,-0.4715182986923315,-1.4333542728869222,-2.027074049084704,1,0,0,0,0,0
170,Candi Borobudur,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,0.6240171691727912,0.7701379884844373,-2.027074049084704,0,0,0,1,0,0
171,Candi Ijo,Yogyakarta,Daerah Istimewa Yogyakarta,budaya,-0.4715182986923315,0.329439536210163,-2.027074049084704,0,0,0,1,0,0
172,Pantai Indrayanti,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-0.11125891606410736,-2.027074049084704,0,1,0,0,0,0
173,Pantai Nglambor,Yogyakarta,Daerah Istimewa Yogyakarta,bahari,-0.34979213559620675,-0.5519573683383777,-2.027074049084704,0,1,0,0,0,0
174,Pasar Beringharjo,Yogyakarta,Daerah Istimewa Yogyakarta,belanja,-0.5932444617884562,-0.11125891606410736,-2.027074049084704,0,0,1,0,0,0
